,profile_name,subscriber,view,video,country,category,since,last_subscriber_30,last_view_30,min_month_earnings,max_month_earnings,2016_views,2017_views,2018_views,2019_views,2020_views,2021_views,2022_views,2023_views,2024_views,2016_subscribers,2017_subscribers,2018_subscribers,2019_subscribers,2020_subscribers,2021_subscribers,2022_subscribers,2023_subscribers,2024_subscribers
1774,حضرة الناظر,65200,4760852,280,Saudi Arabia (SA),People & Blogs,2011,200,32113,12,72,0,434360,688474,895772,496253,889197,385973,468465,502358,0,34222,8966,5312,3300,4800,1100,3700,3800
1775,سلطنة الفنون والأذواق الراقية,64900,23374522,133,Saudi Arabia (SA),general,2015,0,10178,3,22,0,0,0,0,0,0,0,23204520,170002,0,0,0,0,0,0,0,65100,200
1776,Nmr Go,64700,0,0,Saudi Arabia (SA),Comedy,2013,0,0,0,0,0,3229340,5544581,2384045,11155816,2150,4255,4255,0,0,46863,13721,5716,100,500,400,300,300
1777,Big Boss,64700,0,0,Saudi Arabia (SA),Gaming,2012,-100,0,0,0,0,236720,236720,0,1566,1566,0,0,0,0,67510,1038,672,600,700,400,400,400
1778,روائع و اقتباسات,64700,393,7,Saudi Arabia (SA),general,2011,-100,0,0,0,0,0,0,0,0,278,83,27,5,0,0,0,0,66400,800,400,300,200
1779,يوميات غدير,64500,0,0,Saudi Arabia (SA),People & Blogs,2016,0,0,0,0,0,1751365,1741426,404292,850899,1563824,239092,109867,3177913,0,3822,1801,9177,21100,26000,2500,500,400
1780,Ibrahim Al7akmi | ابراهيم الحكمي,64400,39256090,62,Saudi Arabia (SA),Music,2015,400,400356,150,900,1938709,1026815,1669354,1782255,3337013,8387661,8202971,7367202,5544110,2912,2972,5310,4706,8800,12700,14300,7300,5400
1781,احلى بنوته 2,64300,34422299,3029,Saudi Arabia (SA),Music,2011,0,12777,4,28,0,13875271,8143966,6275200,2034690,2906757,717052,264601,204762,0,35454,16623,8823,1100,2700,0,200,200
1782,Nd Family,64300,75273,100,Saudi Arabia (SA),People & Blogs,2016,0,806,0,1,0,8545586,8739804,4650485,21935875,0,0,60157,15116,0,36374,36374,0,0,0,65000,400,300
1783,عناد,64300,7929919,380,Saudi Arabia (SA),News & Politics,2006,100,40422,0,15,6833433,10995993,6397549,7847372,3899617,178770,2094858,930444,1703535,8043,17064,24423,8570,3100,3300,600,600,200
1784,قناة المهرة,64200,2923594,6019,Saudi Arabia (SA),People & Blogs,2018,100,2115,0,0,0,0,0,2832449,1131942,850771,410003,2452936,151365,0,0,0,41300,13500,5400,2000,1800,200
1785,Qrw 18,64166,28124316,732,Saudi Arabia (SA),Entertainment,2016,4890,6424680,2410,14500,7443788,20680528,0,0,0,0,0,0,0,16760,47406,0,0,0,0,0,0,0
1786,سليمان المغيري [Fm],64000,33333,12,Saudi Arabia (SA),Music,2014,0,25,0,0,0,18071314,18053084,8652,2579,2099,1181,359,233,0,44898,23674,1572,800,800,700,300,400
1787,Knowledge In A Minute ,64000,17420593,158,Saudi Arabia (SA),People & Blogs,2021,6600,2349953,881,5290,0,0,0,0,0,0,0,0,17420593,0,0,0,0,0,0,0,0,64000
1788,Amwag Channel,64000,103013179,1137,Saudi Arabia (SA),Entertainment,2013,400,499986,187,1120,8383407,12078042,14987551,17823029,2687715,20149878,9129170,8837875,8936512,4104,7340,13103,10653,1400,9700,5100,6200,6400
1789,انس V Vf,63900,0,0,Saudi Arabia (SA),Gaming,2015,-100,0,0,0,0,0,0,529861,216276,374646,1223897,1275443,3620123,0,0,0,15000,9600,11900,12900,10000,4500
1790,هُنا عبير,63700,1051107,43,Saudi Arabia (SA),Howto & Style,2017,0,266948,0,100,0,0,0,0,0,0,0,9876328,8825221,0,0,0,0,0,0,0,61100,2600
1791,Havoc X,63700,7229288,652,Saudi Arabia (SA),Gaming,2011,0,1665,0,3,0,0,0,0,0,0,0,7203240,26048,0,0,0,0,0,0,0,64200,500
1792,سناب نجوم ومشاهير,63524,36491771,2769,Saudi Arabia (SA),Entertainment,2013,2700,1160520,435,2610,21600802,11150212,3740757,0,0,0,0,0,0,0,54431,9093,0,0,0,0,0,0
1793,مدينة الطفل,63400,13838426,37,Saudi Arabia (SA),Film & Animation,2017,858,154008,57,346,0,240537,9487107,1172850,625979,2311953,0,0,0,0,0,43448,3852,2400,13700,0,0,0
1794,سلطانه,63400,27415701,245,Saudi Arabia (SA),People & Blogs,2010,0,7240,2,16,0,0,0,22744096,1237340,1709940,277576,1318674,128075,0,0,0,52900,2900,3900,300,3500,100
1795,مناصر ناصر,63200,15320707,248,Saudi Arabia (SA),Entertainment,2007,0,10485,3,23,15817701,5036317,9050990,965317,377452,1238227,416970,304357,215356,33525,13644,5624,3207,1000,4000,1100,600,500
1796,Azooz ,63100,307957,6,Saudi Arabia (SA),Entertainment,2015,0,72,0,0,62515679,5615267,2506084,2349584,1696716,1634074,3771191,73204,72311460,45402,9049,2238,3911,1900,1400,200,300,300
1797,باسل تكنولوجي Basil Technology,63100,8095307,570,Saudi Arabia (SA),Gaming,2017,1400,142220,53,320,0,0,0,0,0,0,0,6349098,1746209,0,0,0,0,0,0,0,38900,24200
1798,Abdulaziz Gm3rr,62800,4293272,214,Saudi Arabia (SA),Gaming,2012,0,229,0,0,0,5073854,1025732,94474,108708,4248131,288,3461,4293272,0,64220,4428,1248,900,1800,900,500,500
1799,صوت السلف,62800,16602708,596,Saudi Arabia (SA),People & Blogs,2010,100,18789,7,42,10253355,1373210,1004426,1019302,896039,622796,670636,412862,350082,19560,5148,6103,7789,8400,6100,5200,2500,2000
1800,وسع خاطرك,62800,19745705,32,Saudi Arabia (SA),Gaming,2016,-100,1445,0,3,1553666,12341284,4081149,1311041,122108,165120,97799,49269,24269,0,0,0,0,0,0,63100,0,300
1801,I Mishary77,62800,6126055,397,Saudi Arabia (SA),general,2016,800,89822,33,202,0,0,0,0,0,0,0,3803872,2322183,0,0,0,0,0,0,0,43900,18900
1802,Zx,62700,2895334,45,Saudi Arabia (SA),Gaming,2012,0,2484,0,5,0,0,0,0,6866532,382261,4475764,70581,51724,0,0,0,0,64100,100,400,500,400
1803,مشاري الشريمي. Animal Lover,62400,24608476,1191,Saudi Arabia (SA),People & Blogs,2012,100,60378,22,135,0,0,0,0,0,0,0,0,24608476,0,0,0,0,0,0,0,0,62400
1804,في الزاوية 90   سعوديه,62400,0,0,Saudi Arabia (SA),Sports,2017,0,0,0,0,0,864634,2206424,5721646,746078,1191560,111000,63982,10905324,0,8006,13775,33319,2900,5200,100,400,300
1805,Chef Abu Hatem I الشيف ابو حاتم,62300,0,0,Saudi Arabia (SA),People & Blogs,2018,0,0,0,0,0,0,0,2841407,4747553,2768362,5654991,16012313,0,0,0,0,25300,16600,41900,63500,700,500
1806,بيوت سعيدة,62300,104717,43,Saudi Arabia (SA),Entertainment,2017,0,865,0,1,0,31748,718567,2049830,7326633,38743,10105011,25878,18329,0,12617,3224,11159,36600,800,200,200,100
1807,صحتي أولويتي   My Health,62000,677386,79,Saudi Arabia (SA),Howto & Style,2015,0,283,0,0,320626,1643584,2925587,449691,4686644,8669,21413,7385,4413,2175,12259,27763,14803,6000,100,200,300,400
1808,Dw Lh   دوله,62000,4109989,13,Saudi Arabia (SA),general,2012,0,761,0,1,0,0,0,0,0,0,0,4088058,21931,0,0,0,0,0,0,0,62500,500
1809,[ عدسه ابونصره ] Abu Nasra,62000,35216904,867,Saudi Arabia (SA),Autos & Vehicles,2011,1700,1584007,594,3560,0,0,0,0,0,0,0,0,35216904,0,0,0,0,0,0,0,0,62000
1810,لومان | Loman,61800,0,0,Saudi Arabia (SA),People & Blogs,2016,0,0,0,0,169316,44820,14500,5335,425,234396,0,0,0,63824,3399,2,1325,200,2100,900,500,400
1811,اللهم طريقاً يرضيك,61800,296415,109,Saudi Arabia (SA),People & Blogs,2012,0,1743,0,3,0,0,0,0,0,0,0,268266,28149,0,0,0,0,0,0,0,61800,0
1812,Fasila Organics,61700,4220298,62,Saudi Arabia (SA),Howto & Style,2014,0,266,0,0,0,2746576,706616,393464,161600,137042,48762,18027,8211,0,41303,11863,6434,2300,1000,200,500,500
1813,عالم الرفاهية'',61600,3894958,112,Saudi Arabia (SA),Entertainment,2015,2500,1979634,742,4450,0,0,11624608,3844668,130748,2422824,523562,10855790,3893674,0,0,36570,11930,200,4100,100,4800,4300
1814,Tech Edu,61600,5039003,70,Saudi Arabia (SA),Entertainment,2013,0,558,0,1,0,0,0,10319404,5281549,52796,27979,15759,10206,0,0,0,59600,2600,200,300,200,300
1815,فيصل العبدالكريم,61400,8559719,205,Saudi Arabia (SA),People & Blogs,2015,0,4704,1,10,0,0,5124744,1277154,1129601,586490,266255,181451,5976,0,0,45878,7122,6800,1700,0,300,400
1816,طفل فيلم كولكشن,61300,47676,2,Saudi Arabia (SA),People & Blogs,2007,-100,0,0,0,0,132926,88527,1780,352,975,58,36,76,0,0,0,0,0,0,62300,600,400
1817,قـنـاة الـدرعـيـة,61300,44211722,367,Saudi Arabia (SA),Comedy,2016,0,7916,2,17,0,9924727,8460930,1895963,1277371,7132998,6201151,7106662,2211920,0,20898,11966,5736,2100,40700,53000,6600,1700
1818,H Dsheet,61100,7203166,360,Saudi Arabia (SA),Sports,2016,200,49343,18,111,0,0,0,0,0,0,0,5302880,1900286,0,0,0,0,0,0,0,53200,7900
1819,Smoker166,61100,54891,5,Saudi Arabia (SA),People & Blogs,2014,-200,11,0,0,0,0,0,0,0,0,0,0,54891,0,0,0,0,0,0,0,0,61100
1820,الفتيان السمان ٢,60900,527,1,Saudi Arabia (SA),general,2018,-100,1,0,0,0,0,0,0,0,0,0,510,17,0,0,0,0,0,0,0,61300,400
1821,الأعلامي بدر السلمي,60900,24822447,2321,Saudi Arabia (SA),Entertainment,2017,700,361639,135,813,0,0,0,0,0,0,0,0,24822447,0,0,0,0,0,0,0,0,60900
1822,Boom!,60900,26530043,42,Saudi Arabia (SA),Entertainment,2021,-200,444,0,1,0,0,0,0,0,0,0,0,26530043,0,0,0,0,0,0,0,0,60900
1823,I D Xx,60800,5867570,394,Saudi Arabia (SA),Gaming,2013,0,720,0,1,0,0,0,0,5709705,89173,35956,19818,12918,0,0,0,0,62300,500,300,400,300
1824,للجمال عنوان,60800,5005954,246,Saudi Arabia (SA),People & Blogs,2013,0,5521,2,12,0,6856550,2454628,5122227,156073,262811,178948,160839,58332,0,0,0,0,0,0,58900,1200,700
1825,عبدالله البراهيم,60100,12898669,227,Saudi Arabia (SA),Science & Technology,2011,-100,793,0,1,0,0,0,0,12765996,79379,22567,19048,11679,0,0,0,0,63100,1000,800,700,500
1826,Thumbi's Home Cooking,60100,29552926,1050,Saudi Arabia (SA),People & Blogs,2019,0,0,0,0,0,0,0,0,0,0,0,0,29552926,0,0,0,0,0,0,0,0,60100
1827,Moon Flower قناة منوعة,60100,5274669,116,Saudi Arabia (SA),Howto & Style,2015,0,2544,0,5,0,0,0,0,0,0,0,5235455,39214,0,0,0,0,0,0,0,60300,200
1828,Zii Otb,60077,33204551,275,Saudi Arabia (SA),Comedy,2016,3420,1055880,395,2380,0,25289243,7915308,0,0,0,0,0,0,0,40712,19365,0,0,0,0,0,0
1829,Super Insty+1,60040,11894181,220,Saudi Arabia (SA),Comedy,2014,60,41010,15,92,0,11418272,308510,167399,0,0,0,0,0,0,60344,330,26,0,0,0,0,0
1830,قناة نبض الإيمان الدعوية,59900,5780128,97,Saudi Arabia (SA),People & Blogs,2012,0,3924,1,8,0,1920333,538275,1715085,612296,468973,307472,103233,114461,0,13092,6633,23175,7100,4900,3000,800,1200
1831,Vi K Too R,59900,1111938,21,Saudi Arabia (SA),general,2011,0,2926,1,6,0,0,0,0,0,0,0,1048271,63667,0,0,0,0,0,0,0,60100,200
1832,Alsra1,59600,47585245,502,Saudi Arabia (SA),Music,2010,100,90390,33,203,0,0,0,0,45785250,3238467,4052065,1439048,1174545,0,0,0,0,54100,2300,1400,1000,800
1833,مباريات اليوم بث مباشر   يلا شووت,59356,2032844,898,Saudi Arabia (SA),Sports,2017,53393,1902263,713,4280,0,0,2032844,0,0,0,0,0,0,0,0,59356,0,0,0,0,0,0
1834,The Delight In White,59300,3074008,51,Saudi Arabia (SA),general,2015,-100,237,0,0,0,0,0,0,0,0,3047577,19180,7251,0,0,0,0,0,0,60600,700,600
1835,ابوعبدالعزيز 🌿,59100,615,1,Saudi Arabia (SA),Music,2017,300,13812386,0,5180,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,0,59100
1836,فص   Fs,59000,382376,31,Saudi Arabia (SA),Gaming,2013,-100,84,0,0,0,0,0,0,0,0,0,381210,1166,0,0,0,0,0,0,0,59600,600
1837,M Sport,58893,26233412,2101,Saudi Arabia (SA),Sports,2015,2310,1893020,709,4260,0,21492055,4741357,0,0,0,0,0,0,0,51808,7085,0,0,0,0,0,0
1838,Hyunjin Lover,58800,0,0,Saudi Arabia (SA),Entertainment,2014,-100,0,0,0,0,0,0,0,0,0,0,42235692,42235692,0,0,0,0,0,0,0,59800,1000
1839,مسلسلات قصة عشق,58777,14165842,279,Saudi Arabia (SA),Film & Animation,2016,10161,1708680,640,3840,0,14165842,0,0,0,0,0,0,0,0,58777,0,0,0,0,0,0,0
1840,Abdullatif Al Shaikh I عبداللطيف آل الشيخ,58700,36498179,251,Saudi Arabia (SA),Music,2007,100,91656,34,206,17174860,4063034,3067772,3325443,2000912,2530945,1820846,1242857,1271510,30971,6143,4618,5268,3200,3100,2500,1500,1400
1841,اكرم العصيمي,58700,34721667,2717,Saudi Arabia (SA),Entertainment,2016,11000,13738637,5150,30900,0,0,0,0,0,0,0,25280915,9440752,0,0,0,0,0,0,0,43000,15700
1842,Dna Favio,58600,5823832,90,Saudi Arabia (SA),People & Blogs,2012,0,469,0,1,0,2559589,2014803,788012,243908,106904,61067,32511,17038,0,43085,15332,4083,0,2000,1000,400,500
1843,افلام الاكشن والاثارة,58600,4127070,43,Saudi Arabia (SA),Film & Animation,2016,1620,480510,180,1080,0,4127070,0,0,0,0,0,0,0,0,58600,0,0,0,0,0,0,0
1844,انيسو Aneso,58600,431639,2,Saudi Arabia (SA),People & Blogs,2014,0,28,0,0,0,1147,268954,380765,209495,27995,13595,4067,601,0,2365,2365,46300,6000,7500,100,600,500
1845,Jokerjrofficial,58400,15273378,20,Saudi Arabia (SA),Entertainment,2010,200,157258,58,353,0,2916097,581319,681119,882382,2024137,3252449,2512402,2423473,0,19492,2895,5213,4600,8900,8400,4900,4000
1846,محمد الغامدي Gh Cam,58300,25013789,244,Saudi Arabia (SA),Autos & Vehicles,2008,0,4313,1,9,0,9843799,5271400,6000232,2409473,943599,332927,135108,77251,0,22984,13437,15879,4700,1700,0,100,300
1847,غزاي بن سحاب   القناة الرسمية,58300,26151583,93,Saudi Arabia (SA),Music,2016,6800,355878,133,800,0,843891,1006299,1219363,5290860,4554207,4991580,3217481,5027902,0,9402,5510,3388,9900,8900,6900,3200,11100
1848,وطن الإبداع,58200,15558114,66,Saudi Arabia (SA),Comedy,2016,0,1175,0,2,0,15054489,6396761,858770,125239,142848,60140,22387769,15558114,0,43626,15418,1256,100,700,700,300,300
1849,Islamic Life,58200,6420530,202,Saudi Arabia (SA),Education,2013,100,7668,2,17,0,0,4833961,490679,353703,296727,217772,118686,109002,0,0,41720,6580,4100,3400,1700,300,400
1850,‫ارجع لأصلك (‪Return To Your Origin‬‏)‬‎,58100,2944553,33,Saudi Arabia (SA),People & Blogs,2014,100,1096,0,2,0,2161632,327573,144580,106273,98488,82083,36035,12111,0,19387,8350,5163,6400,6900,7800,2700,1400
1851,هكتر قيمز Hect Rsa L,57800,1806569,72,Saudi Arabia (SA),Gaming,2019,-100,335,0,0,0,0,0,1152027,384868,177414,61323,21921,9016,0,0,0,46900,7600,3900,200,300,500
1852,Westeros Sa,57800,4132924,105,Saudi Arabia (SA),People & Blogs,2017,100,13339,5,30,0,0,0,1046780,261160,570252,1097880,497817,659035,0,0,0,23300,3000,6500,13200,4900,6900
1853,Wasla Music L وَصْلَة ميوزك,57800,1545343,7,Saudi Arabia (SA),People & Blogs,2016,0,25678,9,57,0,278464,1516792,650162,2178207,144166,444741,501858,475699,0,8171,22312,15917,2500,1900,4200,1800,1000
1854,منـوعات   Monawaat,57700,8501168,110,Saudi Arabia (SA),People & Blogs,2015,1364,366922,137,825,0,1741090,5899649,1930217,1069788,0,0,0,0,0,4505,29294,17001,6900,0,0,0,0
1855,Nasim23,57700,24721331,151,Saudi Arabia (SA),Music,2006,100,31472,11,70,0,0,0,0,21830565,911557,958957,532662,487590,0,0,0,0,45000,4000,4500,2300,1900
1856,مصطفى Mo,57600,9115,29,Saudi Arabia (SA),Gaming,2013,0,40,0,0,0,495748,466243,66804,2298274,2385670,1219,8814,7797,0,13280,399,21,36700,8900,800,500,400
1857,فيودكتور اهتم بصحتك,57600,55590,161,Saudi Arabia (SA),People & Blogs,2016,0,700,0,1,0,4201344,1298021,5498956,3450,12544,22032,10731,6424,0,58272,1383,755,500,400,100,100,200
1858,قناة المسافر   Almosafer Travel,57400,204200536,205,Saudi Arabia (SA),general,2015,100,553512,207,1250,0,0,0,0,119633946,18036960,31515854,20087049,14926727,0,0,0,0,35200,11200,2400,5600,3000
1859,نادي الشباب السعودي,57200,13190845,2535,Saudi Arabia (SA),Sports,2011,200,38756,14,87,0,0,0,0,8959480,1725896,1181088,756676,567705,0,0,0,0,25800,15800,5700,6300,3600
1860,Serotonin سيروتونين,57100,0,0,Saudi Arabia (SA),Entertainment,2015,0,0,0,0,0,6301322,3263029,1428430,482615,11475396,0,0,0,0,37724,11425,5751,2000,1200,500,200,300
1861,وش عليك,57100,20254068,86,Saudi Arabia (SA),Gaming,2012,17400,10419798,3910,23400,0,0,0,0,0,0,0,0,20254068,0,0,0,0,0,0,0,0,57100
1862,Nadia Dandachi,57100,2855996,39,Saudi Arabia (SA),Music,2010,0,2244,0,5,0,0,0,0,0,0,0,2830823,25173,0,0,0,0,0,0,0,57500,400
1863,Relaksasi Suara Alam,56900,4479,35,Saudi Arabia (SA),Entertainment,2021,0,22,0,0,0,0,0,0,0,0,0,3540,939,0,0,0,0,0,0,0,57900,1000
1864,صحيفة عكاظ,56700,32623316,1826,Saudi Arabia (SA),News & Politics,2011,200,102217,38,229,0,14832627,4184009,2975094,372968,4035975,4069554,1627225,525864,0,0,0,0,0,0,49900,3800,3000
1865,بندر المشرافي,56800,8498828,537,Saudi Arabia (SA),Sports,2013,300,75599,28,170,0,221634,666173,804435,676819,2747652,1674431,983796,723888,0,1941,7356,6103,5100,17500,10600,5400,2800
1866,سنابات سعد التويم,56500,11450193,1453,Saudi Arabia (SA),Film & Animation,2016,0,12379,4,27,1626232,1722226,2035225,1848627,1067951,1494528,933292,496641,225471,6734,7328,10156,8782,5900,7700,6100,2400,1400
1867,قناة كل جديد,56500,34186896,222,Saudi Arabia (SA),general,2016,100,109638,41,246,0,0,0,0,0,0,0,33807779,379117,0,0,0,0,0,0,0,57000,500
1868,Ah Ma D,56400,50151789,1011,Saudi Arabia (SA),Autos & Vehicles,2007,0,21913,8,49,0,0,0,0,19905750,13157642,9404872,7310944,372581,0,0,0,0,18200,14500,9100,14700,100
1869,حقائق في كتاب,56300,5456562,144,Saudi Arabia (SA),Education,2018,200,5984,2,13,0,0,59773,2072994,1798319,1105350,92389,27162,300575,0,0,0,27200,18600,7800,200,200,2700
1870,Berserk Hd,56300,4033500,148,Saudi Arabia (SA),Gaming,2012,0,870,0,1,0,3030959,489107,121104,113989,161532,44608,42847,29354,0,38101,11582,6217,2000,500,600,400,100
1871,Aljabbarzon ,56100,193,5,Saudi Arabia (SA),Pets & Animals,2023,-100,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,56100
1872, محمد الچليباوي ,56000,3055,6,Saudi Arabia (SA),People & Blogs,2016,-100,19,0,0,0,0,3046678,2812177,2692623,1669679,312480,282563,10813145,0,0,20692,12608,12500,7500,1300,1300,100
1873,السعودية التحليلية,55800,11701423,421,Saudi Arabia (SA),People & Blogs,2017,0,536,0,1,0,0,4210655,3191345,547088,3268020,461286,18937,4092,0,0,35154,14446,700,6000,600,600,500
1874,Satam Almuteri,55800,65,3,Saudi Arabia (SA),Howto & Style,2016,0,0,0,0,8022169,5229789,8282152,1007087,20527023,408,181,7075,7599,21233,16311,19409,747,300,700,400,300,200
1875,ابوخالد الزهراني,55600,34989481,1136,Saudi Arabia (SA),Film & Animation,2009,100,77246,28,173,0,14114455,5149310,2955566,2392507,5584905,2107018,1604918,1080802,0,20036,8255,9109,3500,7600,3100,2300,1700
1876,قناة الصراط الفضائية,55600,4646468,11524,Saudi Arabia (SA),People & Blogs,2012,429,63523,23,142,0,1149418,645890,713743,863122,1274295,0,0,0,0,12013,11401,9086,9200,13900,0,0,0
1877,Maroc Exo,55500,2760957,777,Saudi Arabia (SA),News & Politics,2010,0,168,0,0,3442616,3442616,145545,83135,61523,560589,1643619,550393,5469,0,0,0,0,39000,6700,8400,1800,400
1878,صبري عمر   تطبيقات وتحديثات 📱,55500,10608008,1581,Saudi Arabia (SA),Entertainment,2012,100,53628,20,120,0,0,0,0,7594688,573141,1934214,872127,780120,0,0,0,0,46900,3600,2800,1200,1000
1879,Bodix,55300,1713578,35,Saudi Arabia (SA),Entertainment,2015,0,82,0,0,0,2185611,669888,521998,127950,1895375,90422,3780662,2996,0,28345,6202,5753,11900,4000,100,400,400
1880,Malak Koora 2,55200,32979,19,Saudi Arabia (SA),People & Blogs,2017,3000,424200,0,159,0,0,0,32979,0,0,0,0,0,0,0,0,55200,0,0,0,0,0
1881,سكاي تو   Sky 2,55200,16466544,154,Saudi Arabia (SA),general,2016,0,1824,0,4,0,0,0,0,0,0,0,16409416,57128,0,0,0,0,0,0,0,55100,100
1882,Green Music Pi ,55100,6787,3,Saudi Arabia (SA),People & Blogs,2014,0,11,0,0,0,0,0,6332,5822,2850,1637,849,941,0,0,0,0,57700,1300,500,400,400
1883,قناة حسناء كل مايهمك,55100,4556525,127,Saudi Arabia (SA),People & Blogs,2015,0,905,0,2,0,0,0,0,0,0,0,4543519,13006,0,0,0,0,0,0,0,55300,200
1884,Yu,55000,7368005,243,Saudi Arabia (SA),Gaming,2015,0,1336,0,3,0,0,0,0,0,0,0,7347885,20120,0,0,0,0,0,0,0,55400,400
1885,Dr Games,54953,0,0,Saudi Arabia (SA),Entertainment,2016,-315,104412500,0,39200,0,0,9764698,9764698,0,0,0,0,0,0,0,51103,3850,0,0,0,0,0
1886,Xhisoka Kun,54800,5087938,131,Saudi Arabia (SA),Film & Animation,2013,0,278,0,0,0,0,0,0,0,0,0,5085408,2530,0,0,0,0,0,0,0,55200,400
1887,السمو,54700,299572,13,Saudi Arabia (SA),general,2011,0,3539,1,7,0,0,0,0,0,0,0,253732,45840,0,0,0,0,0,0,0,54900,200
1888,عبدالمجيد المطيري,54644,67506824,2026,Saudi Arabia (SA),People & Blogs,2008,510,877440,329,1970,0,58371763,9135061,0,0,0,0,0,0,0,43899,10745,0,0,0,0,0,0
1889,أبوالقضماني 7 Kadamani,54600,13514759,313,Saudi Arabia (SA),Entertainment,2016,-100,3959,1,8,0,0,11424520,931302,168636,253329,616256,78997,41719,0,0,53514,786,100,100,600,100,200
1890,Faisal Alshammry | فيصل الشمري,54400,32883685,80,Saudi Arabia (SA),News & Politics,2008,0,11885,4,26,0,21846926,8090963,661165,1732631,76109,481094,7090,139925,0,15106,16492,11602,4900,4500,800,700,300
1891,Otaku Time,54400,2593152,135,Saudi Arabia (SA),Film & Animation,2013,0,504,0,1,0,3356814,271305,153275,1135682,68727,127853,212,6354,0,56028,2363,291,600,800,900,800,600
1892,قناة برودكاست,54334,50992829,1051,Saudi Arabia (SA),Entertainment,2014,1890,2067375,775,4650,46466424,4526405,0,0,0,0,0,0,0,51306,3028,0,0,0,0,0,0,0
1893,الكاسب Alkasip,54300,33918,2,Saudi Arabia (SA),People & Blogs,2013,0,21,0,0,0,0,28266340,28259139,7607,22102,6085,2265,828,0,0,59027,2027,800,700,500,400,300
1894,Keshini,54300,101391,20,Saudi Arabia (SA),People & Blogs,2016,231,36564,13,82,0,0,12896,12896,0,0,0,8512,92879,0,0,0,0,0,0,54200,200,300
1895,Arab Pt,54259,15922507,948,Saudi Arabia (SA),News & Politics,2012,870,216510,81,487,0,0,15922507,0,0,0,0,0,0,0,0,54259,0,0,0,0,0,0
1896,Null.,54100,0,0,Saudi Arabia (SA),Comedy,2013,0,0,0,0,0,25589434,1084080,137010,185359,471458,26524425,0,0,0,49259,3715,826,400,600,200,200,300
